passID,fid,bookingDate,seatNumber,class,price,paymentStatus,checkInStatus
9062,731,2025-01-27,37E,Business,807.92,Pending,Not Checked-in
2457,1516,2025-02-15,25A,Business,1143.28,Paid,Checked-in
8579,1360,2025-03-26,20C,First,1310.66,Cancelled,Not Checked-in
34,3617,2025-01-26,31F,Business,812.28,Pending,Not Checked-in
1493,4609,2025-01-11,7D,Economy,1432.26,Pending,Not Checked-in
7846,1523,2025-02-27,32C,Business,993.09,Cancelled,Checked-in
4449,4301,2025-03-13,22C,Economy,624.38,Paid,Not Checked-in
3813,466,2025-03-16,45D,First,719.9,Paid,Checked-in
8693,393,2025-01-30,21B,Business,1461.3,Paid,Not Checked-in
5834,1559,2025-04-28,27B,Business,66.26,Cancelled,Not Checked-in
8959,4029,2025-03-05,48F,Economy,944.36,Cancelled,Checked-in
3127,354,2025-01-13,24D,Business,1064.13,Cancelled,Not Checked-in
937,4832,2025-03-22,49E,Economy,56.08,Paid,Checked-in
6479,758,2025-03-16,41B,Economy,866.96,Cancelled,Not Checked-in
3207,581,2025-01-26,32E,First,582.44,Cancelled,Not Checked-in
5605,3375,2025-03-30,46A,Economy,1249.14,Cancelled,Checked-in
5387,1792,2025-02-07,5B,Economy,1147.64,Paid,Checked-in
6878,2445,2025-01-27,34D,First,260.48,Paid,Not Checked-in
7043,2263,2025-01-06,41C,Business,587.33,Cancelled,Not Checked-in
7643,1483,2025-04-30,45D,Economy,700.96,Cancelled,Checked-in
2718,2785,2025-01-27,50B,First,159.73,Paid,Not Checked-in
7255,3548,2025-01-27,32D,Economy,494.0,Pending,Checked-in
8093,648,2025-01-11,39B,Economy,1063.24,Cancelled,Not Checked-in
9803,4632,2025-04-21,12E,Business,1121.47,Cancelled,Not Checked-in
2009,3873,2025-01-23,19D,Business,1325.97,Cancelled,Checked-in
9824,532,2025-04-04,33A,First,812.56,Paid,Checked-in
2050,2003,2025-03-28,8C,Economy,91.02,Paid,Checked-in
6580,1492,2025-02-16,44F,First,1159.88,Pending,Checked-in
1348,2120,2025-03-15,36E,First,252.28,Pending,Not Checked-in
6347,10,2025-05-01,49E,Economy,1231.24,Paid,Checked-in
9050,1780,2025-04-22,5F,Economy,427.18,Pending,Checked-in
8263,1274,2025-03-23,26B,Business,320.11,Paid,Checked-in
6716,4478,2025-01-09,19C,Economy,486.44,Pending,Not Checked-in
3452,1110,2025-03-18,50A,Economy,599.69,Pending,Checked-in
4134,3104,2025-04-08,29E,Business,1227.72,Paid,Not Checked-in
8971,298,2025-04-03,27E,First,1315.22,Cancelled,Checked-in
9442,2055,2025-01-15,23C,Business,484.01,Paid,Not Checked-in
6101,1242,2025-04-17,31A,First,1040.98,Paid,Checked-in
842,2344,2025-04-13,34B,Economy,1431.17,Pending,Not Checked-in
6823,3874,2025-01-31,20B,Business,1301.44,Paid,Checked-in
9071,345,2025-01-28,23A,First,263.44,Pending,Checked-in
7544,1268,2025-02-21,12C,Business,1089.63,Cancelled,Not Checked-in
5580,1961,2025-04-12,25D,Business,501.35,Pending,Not Checked-in
7516,2029,2025-01-18,37D,First,242.92,Pending,Not Checked-in
5558,1734,2025-03-21,14E,First,1150.31,Pending,Not Checked-in
1868,2765,2025-04-25,7A,First,667.07,Cancelled,Not Checked-in
5431,46,2025-02-18,23E,Business,1354.08,Cancelled,Checked-in
2394,1646,2025-01-01,49A,Economy,351.18,Cancelled,Not Checked-in
3555,4777,2025-01-09,45E,First,763.72,Cancelled,Not Checked-in
126,587,2025-01-23,46B,Economy,828.58,Paid,Not Checked-in
4619,3226,2025-02-21,26F,Business,884.9,Cancelled,Checked-in
8354,4215,2025-01-02,48B,First,988.12,Pending,Not Checked-in
3914,4004,2025-03-11,5B,Economy,503.38,Paid,Not Checked-in
6988,3899,2025-04-28,3A,Economy,705.98,Paid,Checked-in
3790,3214,2025-02-06,28D,First,651.48,Pending,Checked-in
5803,2436,2025-01-24,39E,First,1281.16,Pending,Not Checked-in
9627,4140,2025-03-29,20D,Business,616.3,Paid,Not Checked-in
9958,2410,2025-03-20,8F,Business,400.24,Paid,Not Checked-in
1246,3387,2025-04-22,34E,First,806.14,Cancelled,Checked-in
308,22,2025-04-28,50B,Business,1419.96,Paid,Checked-in
2723,2382,2025-04-14,20E,Economy,1188.06,Paid,Not Checked-in
3570,3591,2025-01-05,6E,Economy,451.33,Paid,Checked-in
4453,2606,2025-03-22,22C,Business,1093.64,Cancelled,Checked-in
8403,346,2025-03-13,37D,Business,1273.58,Paid,Checked-in
8863,1664,2025-03-04,10F,Economy,804.74,Cancelled,Checked-in
7063,2624,2025-04-09,48F,Economy,1010.38,Pending,Checked-in
9935,4107,2025-02-02,17E,Economy,189.84,Pending,Checked-in
240,3675,2025-04-19,19F,First,1091.47,Paid,Not Checked-in
4514,1142,2025-01-14,29C,Economy,1346.76,Cancelled,Checked-in
3324,779,2025-02-22,27D,First,897.37,Paid,Not Checked-in
5416,1587,2025-01-09,20C,First,110.02,Cancelled,Checked-in
2156,3511,2025-04-07,23E,First,752.4,Cancelled,Checked-in
1163,4974,2025-01-01,2F,First,1320.13,Cancelled,Checked-in
3693,3103,2025-01-21,7C,Business,485.97,Pending,Not Checked-in
8235,2388,2025-01-08,32B,Business,861.55,Paid,Checked-in
9498,1979,2025-04-30,18B,Economy,128.86,Paid,Not Checked-in
5256,4879,2025-03-17,49C,First,1379.76,Paid,Not Checked-in
1527,4831,2025-03-29,8E,First,718.73,Pending,Checked-in
6430,1876,2025-02-17,37F,Economy,463.37,Paid,Not Checked-in
1697,1422,2025-03-22,36E,First,329.64,Pending,Not Checked-in
8067,4105,2025-02-07,46E,Business,870.14,Pending,Not Checked-in
1279,3102,2025-03-02,32B,Economy,1055.72,Cancelled,Checked-in
667,321,2025-04-12,14A,First,1413.38,Cancelled,Checked-in
422,4631,2025-02-27,25F,Economy,158.45,Cancelled,Not Checked-in
8895,556,2025-01-01,20C,Business,1227.54,Paid,Checked-in
8105,4779,2025-02-17,7F,Business,244.23,Paid,Checked-in
2429,528,2025-02-11,5C,Business,749.72,Paid,Not Checked-in
6771,2824,2025-03-14,15A,Business,1013.45,Cancelled,Checked-in
9440,3600,2025-03-06,10D,Economy,236.5,Pending,Not Checked-in
8948,348,2025-03-27,28F,First,196.08,Paid,Not Checked-in
5364,4198,2025-01-05,8D,Business,418.28,Pending,Not Checked-in
4976,1146,2025-02-08,19F,Business,88.12,Pending,Checked-in
1629,4582,2025-01-15,39C,First,491.73,Pending,Not Checked-in
6490,1745,2025-01-13,39F,Economy,521.48,Paid,Checked-in
2497,4765,2025-04-03,42C,First,1065.06,Pending,Not Checked-in
146,2734,2025-01-19,50A,Economy,837.36,Cancelled,Not Checked-in
9388,2844,2025-04-10,41A,Business,468.57,Paid,Not Checked-in
9700,1749,2025-03-29,5A,First,544.19,Paid,Checked-in
2775,1708,2025-03-13,16A,First,648.59,Pending,Not Checked-in
6005,4996,2025-02-22,38E,Business,1423.83,Cancelled,Not Checked-in
6600,1084,2025-02-14,16C,Business,1056.19,Pending,Checked-in
3137,3993,2025-01-05,39A,First,1359.19,Paid,Checked-in
1603,169,2025-01-21,9F,Economy,266.38,Pending,Not Checked-in
1696,3766,2025-04-16,48A,Business,718.87,Cancelled,Checked-in
1246,3672,2025-02-14,35A,Economy,744.88,Pending,Checked-in
7110,4403,2025-02-06,19B,Business,614.04,Paid,Checked-in
2117,1096,2025-01-26,15D,Economy,480.93,Pending,Checked-in
4475,1664,2025-03-21,23E,First,1173.37,Pending,Not Checked-in
9353,2367,2025-04-05,33C,Economy,758.72,Pending,Checked-in
9987,531,2025-03-02,8D,Economy,123.69,Paid,Checked-in
7801,3161,2025-04-29,48E,Economy,1142.3,Paid,Not Checked-in
3752,550,2025-01-23,18D,Economy,1367.37,Paid,Not Checked-in
9614,2172,2025-01-17,18F,First,955.22,Paid,Not Checked-in
2100,3295,2025-01-23,40F,Business,1203.06,Paid,Not Checked-in
5457,1555,2025-04-02,19E,Economy,439.95,Cancelled,Checked-in
2150,2401,2025-03-01,22E,First,1178.53,Paid,Checked-in
2010,4967,2025-01-08,8A,Business,199.69,Pending,Checked-in
2717,2162,2025-02-08,23F,First,1100.89,Pending,Not Checked-in
9852,3305,2025-02-09,34F,First,154.24,Cancelled,Not Checked-in
6319,3753,2025-04-04,26D,Business,320.79,Cancelled,Not Checked-in
1920,1364,2025-03-15,20B,Economy,1317.48,Pending,Not Checked-in
4628,4871,2025-05-01,41A,Economy,781.36,Paid,Not Checked-in
9779,236,2025-04-25,42C,Business,1457.99,Paid,Not Checked-in
6120,2625,2025-04-15,21E,First,1229.56,Cancelled,Checked-in
642,3831,2025-02-02,16B,Economy,431.11,Cancelled,Checked-in
8462,2319,2025-01-23,1C,First,747.26,Pending,Checked-in
5187,4997,2025-03-21,14D,Business,1240.84,Pending,Checked-in
5992,2415,2025-01-04,44E,First,804.87,Paid,Checked-in
3013,1118,2025-01-13,19B,First,410.75,Paid,Not Checked-in
7693,2195,2025-01-05,36C,Business,685.5,Cancelled,Not Checked-in
8382,2641,2025-03-07,40F,Business,1437.11,Paid,Not Checked-in
3584,240,2025-04-14,27C,Economy,67.68,Cancelled,Not Checked-in
4172,1531,2025-04-30,27C,Economy,1085.69,Cancelled,Checked-in
517,2830,2025-02-06,43F,First,510.03,Pending,Not Checked-in
4711,2590,2025-01-28,48E,Economy,1158.72,Paid,Checked-in
421,3590,2025-02-02,36A,Business,443.16,Cancelled,Checked-in
1103,939,2025-04-18,1F,Economy,1492.52,Cancelled,Not Checked-in
3951,487,2025-02-05,49E,Business,1017.2,Pending,Not Checked-in
6998,1871,2025-04-24,33A,Economy,834.32,Paid,Not Checked-in
9820,1150,2025-04-25,5F,First,920.51,Pending,Checked-in
3616,1930,2025-02-16,2C,Economy,844.87,Paid,Not Checked-in
8023,2494,2025-04-04,39F,Business,172.51,Cancelled,Checked-in
6042,3440,2025-01-08,37A,Business,167.07,Cancelled,Checked-in
8303,585,2025-03-06,31F,First,281.52,Cancelled,Checked-in
7087,3098,2025-04-28,26D,Economy,1422.47,Cancelled,Not Checked-in
8109,1186,2025-03-17,41D,Economy,1454.8,Paid,Not Checked-in
9763,882,2025-04-22,38D,Business,260.09,Pending,Checked-in
9363,3336,2025-02-15,34F,First,563.86,Cancelled,Checked-in
9774,4447,2025-02-25,29E,Economy,1456.61,Paid,Checked-in
5079,2997,2025-04-09,30B,Economy,957.73,Paid,Checked-in
3084,4057,2025-03-18,20D,Business,1163.67,Cancelled,Not Checked-in
1575,2951,2025-04-11,47A,Economy,1427.45,Cancelled,Not Checked-in
2103,2454,2025-02-02,33C,Business,84.83,Pending,Not Checked-in
2218,2936,2025-04-01,38A,Economy,362.28,Pending,Checked-in
8915,1383,2025-02-03,28C,Economy,1251.27,Cancelled,Not Checked-in
4872,2946,2025-03-14,48C,Economy,454.95,Paid,Checked-in
6219,2341,2025-01-13,26C,First,1252.39,Pending,Checked-in
8337,1170,2025-01-30,25C,Business,80.51,Paid,Checked-in
9832,4140,2025-04-04,24D,Economy,190.17,Cancelled,Not Checked-in
823,135,2025-03-01,30E,Business,655.43,Paid,Checked-in
854,1763,2025-03-10,3B,Business,1198.98,Paid,Not Checked-in
4358,4854,2025-02-20,14C,First,287.4,Paid,Checked-in
4393,4024,2025-03-01,41A,Economy,672.69,Pending,Checked-in
8030,306,2025-02-18,22E,Economy,629.3,Paid,Checked-in
1519,3676,2025-04-02,25F,Business,52.92,Pending,Not Checked-in
1330,4217,2025-01-21,1F,Business,864.87,Pending,Not Checked-in
8586,118,2025-03-20,38D,First,1273.23,Cancelled,Checked-in
345,69,2025-01-23,6A,Economy,474.47,Paid,Checked-in
7835,4263,2025-02-25,11D,First,139.23,Paid,Checked-in
1369,1456,2025-01-22,16B,Business,810.34,Pending,Checked-in
7053,2350,2025-01-04,16C,Economy,1497.65,Pending,Checked-in
5480,1757,2025-02-09,46F,First,561.65,Paid,Checked-in
5960,3917,2025-04-21,45D,First,522.66,Paid,Not Checked-in
1947,3695,2025-01-18,33B,Business,740.2,Cancelled,Not Checked-in
3029,2154,2025-01-07,30B,First,953.03,Pending,Checked-in
5448,44,2025-03-20,18A,First,889.27,Cancelled,Not Checked-in
3333,1363,2025-04-09,22B,Business,1178.07,Cancelled,Not Checked-in
1005,3149,2025-02-18,42B,First,111.2,Paid,Not Checked-in
6231,719,2025-03-07,34F,First,735.71,Cancelled,Not Checked-in
4805,3950,2025-04-30,20C,Business,982.81,Paid,Not Checked-in
701,2688,2025-01-14,7B,Business,1242.75,Cancelled,Checked-in
3483,4739,2025-02-19,4A,First,394.04,Cancelled,Not Checked-in
2317,3818,2025-04-28,43D,Business,616.26,Paid,Not Checked-in
1016,3309,2025-01-06,42C,First,402.03,Paid,Not Checked-in
7226,336,2025-03-30,29A,Economy,1144.4,Pending,Not Checked-in
7005,555,2025-02-23,18C,First,1222.57,Pending,Not Checked-in
7843,1815,2025-02-26,20E,Economy,1055.0,Cancelled,Not Checked-in
5043,2623,2025-01-15,19B,First,245.94,Paid,Not Checked-in
5392,1951,2025-03-18,28B,Business,1296.64,Cancelled,Checked-in
8882,1997,2025-04-01,26F,First,410.89,Paid,Not Checked-in
382,635,2025-04-05,19B,Economy,347.98,Paid,Checked-in
9355,3405,2025-02-12,6E,Business,399.28,Cancelled,Checked-in
6545,1514,2025-04-07,5E,Economy,1234.34,Cancelled,Not Checked-in
4335,2227,2025-02-22,48D,Economy,211.61,Cancelled,Checked-in
958,253,2025-01-09,9E,Economy,334.23,Cancelled,Not Checked-in
4502,3663,2025-04-05,25E,First,833.13,Pending,Not Checked-in
4569,2798,2025-05-01,12A,Economy,287.5,Cancelled,Checked-in
7354,3107,2025-04-29,18B,Economy,1324.74,Pending,Checked-in
4586,4992,2025-01-16,50F,Economy,107.57,Cancelled,Not Checked-in
4655,2820,2025-01-07,22E,Business,1349.47,Paid,Not Checked-in
9021,2986,2025-04-06,18B,Business,439.98,Cancelled,Checked-in
4178,706,2025-02-25,41A,First,522.86,Cancelled,Not Checked-in
2814,4214,2025-01-28,14C,Economy,1027.26,Paid,Checked-in
2805,3974,2025-01-22,25E,Economy,435.97,Cancelled,Not Checked-in
8417,1973,2025-01-10,22C,Economy,185.76,Pending,Checked-in
5067,4394,2025-03-21,49F,First,1286.46,Cancelled,Checked-in
7398,1401,2025-03-28,13A,Business,503.58,Cancelled,Not Checked-in
4917,3434,2025-01-31,12B,Economy,691.12,Cancelled,Checked-in
6483,3907,2025-02-04,49B,First,618.01,Pending,Checked-in
5317,1413,2025-02-20,44C,Economy,1187.15,Pending,Checked-in
4779,1026,2025-04-14,19D,Business,222.9,Pending,Checked-in
9092,2503,2025-04-15,41E,Economy,137.38,Pending,Not Checked-in
5008,924,2025-02-15,38F,Business,1134.64,Cancelled,Checked-in
6426,4202,2025-03-29,12F,Business,810.32,Cancelled,Checked-in
7317,3360,2025-02-11,8E,Business,742.86,Pending,Checked-in
4549,3882,2025-03-03,33A,Economy,1339.23,Cancelled,Not Checked-in
3919,1604,2025-04-03,42F,Business,1469.13,Pending,Not Checked-in
2019,472,2025-04-01,36B,Economy,695.63,Cancelled,Checked-in
2338,4122,2025-03-22,3F,First,927.3,Paid,Not Checked-in
6364,1397,2025-01-31,34F,First,556.79,Paid,Not Checked-in
85,3454,2025-03-12,33A,Economy,254.38,Cancelled,Not Checked-in
1880,1839,2025-03-27,16F,Economy,1042.11,Paid,Not Checked-in
3853,2245,2025-04-07,14A,Economy,683.75,Cancelled,Not Checked-in
6029,1870,2025-02-25,39E,Economy,1076.62,Cancelled,Not Checked-in
5768,3623,2025-04-19,4A,Business,901.34,Pending,Checked-in
2699,1653,2025-01-15,40E,Business,1210.2,Pending,Not Checked-in
8516,4525,2025-02-22,28A,First,651.48,Cancelled,Checked-in
8193,2950,2025-05-01,26F,Economy,1450.11,Paid,Checked-in
1584,2501,2025-04-13,8F,Economy,321.45,Pending,Checked-in
4401,3283,2025-03-10,5F,Economy,127.08,Cancelled,Checked-in
6013,985,2025-04-02,13C,Business,1279.18,Cancelled,Not Checked-in
807,1754,2025-03-22,48B,Business,1482.75,Pending,Not Checked-in
4615,1469,2025-04-20,17B,Economy,574.07,Cancelled,Not Checked-in
9642,792,2025-02-03,25F,Economy,1297.45,Cancelled,Not Checked-in
3484,1271,2025-02-11,23C,First,957.29,Pending,Not Checked-in
8575,2562,2025-02-27,40E,Business,87.18,Cancelled,Not Checked-in
4934,1278,2025-04-17,34D,First,892.57,Cancelled,Checked-in
2093,1089,2025-01-26,33F,Economy,978.09,Paid,Not Checked-in
9731,104,2025-03-22,13D,Business,1415.66,Cancelled,Checked-in
5106,1987,2025-04-09,35D,Economy,553.46,Pending,Not Checked-in
7975,3480,2025-02-21,3E,Business,637.84,Paid,Not Checked-in
5041,1136,2025-04-17,29B,Economy,896.88,Cancelled,Checked-in
6756,3768,2025-03-23,19B,First,388.73,Cancelled,Checked-in
3456,1490,2025-04-06,34A,First,457.42,Cancelled,Checked-in
8867,3025,2025-03-07,6A,Business,607.06,Cancelled,Not Checked-in
8737,1715,2025-01-18,34C,Business,824.54,Paid,Checked-in
5590,4359,2025-01-06,16F,First,649.3,Paid,Not Checked-in
7549,1399,2025-03-30,32B,First,884.57,Cancelled,Not Checked-in
9211,4595,2025-03-18,38C,First,727.99,Paid,Not Checked-in
7049,2751,2025-01-03,7A,Economy,927.45,Cancelled,Checked-in
6084,3816,2025-02-26,20A,First,425.3,Cancelled,Not Checked-in
6156,1633,2025-02-02,8A,First,722.72,Pending,Checked-in
3385,2094,2025-03-07,6F,First,714.74,Cancelled,Not Checked-in
6353,201,2025-02-13,34F,Business,1227.86,Cancelled,Not Checked-in
7032,3898,2025-04-23,25A,First,1003.51,Cancelled,Not Checked-in
9319,122,2025-01-01,1A,Business,1424.31,Pending,Checked-in
4707,1317,2025-04-22,14E,First,437.47,Paid,Checked-in
9261,2285,2025-04-23,35A,Business,668.79,Pending,Checked-in
7520,4203,2025-04-09,33C,First,644.09,Paid,Not Checked-in
4259,213,2025-04-27,37B,Economy,77.77,Paid,Checked-in
6497,2310,2025-04-16,49E,Business,1353.01,Cancelled,Checked-in
3538,60,2025-04-20,14E,First,714.2,Cancelled,Not Checked-in
1166,2782,2025-01-13,37C,Economy,993.7,Cancelled,Checked-in
307,4971,2025-04-26,7B,Economy,1458.68,Cancelled,Not Checked-in
6339,2305,2025-04-24,36C,Economy,1316.81,Cancelled,Not Checked-in
7363,1222,2025-02-26,33A,Business,843.14,Cancelled,Not Checked-in
8817,3838,2025-01-12,37D,First,1364.85,Paid,Checked-in
329,2716,2025-02-09,10D,First,452.64,Paid,Not Checked-in
1813,3066,2025-02-01,24A,Economy,1210.15,Cancelled,Not Checked-in
3006,4670,2025-02-01,24E,Business,1230.94,Pending,Not Checked-in
185,1376,2025-01-13,49F,Economy,430.83,Paid,Checked-in
4622,3461,2025-01-14,28B,Economy,365.59,Paid,Checked-in
597,1840,2025-04-07,27E,Business,1353.11,Paid,Checked-in
2838,4467,2025-03-31,49B,First,889.27,Pending,Not Checked-in
9942,262,2025-01-24,42C,Business,434.24,Pending,Not Checked-in
6904,1925,2025-03-15,32C,Business,102.59,Paid,Not Checked-in
1938,3162,2025-02-26,47C,First,826.02,Pending,Not Checked-in
9710,3142,2025-04-08,20A,Business,998.71,Cancelled,Checked-in
4254,4874,2025-03-27,37E,Economy,716.56,Pending,Not Checked-in
6417,1095,2025-02-06,48E,Economy,856.46,Cancelled,Not Checked-in
8542,2422,2025-04-23,4A,First,949.17,Cancelled,Checked-in
4028,3775,2025-02-16,16C,Business,957.54,Cancelled,Not Checked-in
4844,607,2025-01-09,7C,Business,566.03,Paid,Checked-in
8779,2996,2025-01-19,12C,Business,816.85,Cancelled,Not Checked-in
1469,719,2025-01-26,7B,Economy,1250.35,Pending,Checked-in
6662,2015,2025-01-25,48C,First,796.55,Paid,Not Checked-in
6631,2876,2025-04-21,31A,Economy,1460.63,Cancelled,Checked-in
7203,677,2025-03-07,33D,First,260.56,Cancelled,Not Checked-in
6775,3236,2025-03-15,33C,Economy,939.73,Paid,Not Checked-in
9663,2594,2025-03-28,22A,Business,1414.31,Pending,Not Checked-in
2327,2292,2025-02-25,5A,Economy,1272.85,Cancelled,Checked-in
5965,3400,2025-02-12,26D,Economy,1319.24,Paid,Checked-in
7159,1791,2025-01-26,29F,Business,323.98,Pending,Not Checked-in
5311,1416,2025-02-03,16F,First,543.87,Pending,Not Checked-in
41,2932,2025-03-06,28B,Economy,1375.27,Paid,Checked-in
5314,1518,2025-02-13,28E,First,1039.1,Pending,Not Checked-in
1398,1872,2025-01-25,6B,Business,368.61,Paid,Checked-in
8012,1805,2025-03-18,16B,Economy,993.39,Pending,Not Checked-in
432,3974,2025-04-18,33D,First,1195.79,Paid,Not Checked-in
6542,853,2025-03-24,14B,Business,982.17,Cancelled,Checked-in
3983,2826,2025-04-23,41C,First,631.6,Pending,Not Checked-in
2322,1099,2025-03-12,18F,Economy,1493.8,Paid,Checked-in
2154,3064,2025-04-16,18E,Business,717.2,Cancelled,Checked-in
7496,3654,2025-01-02,21A,First,1041.12,Cancelled,Checked-in
2255,4700,2025-03-26,15A,Economy,1113.03,Paid,Not Checked-in
1218,3665,2025-01-26,2F,Economy,1392.73,Pending,Checked-in
6315,2098,2025-03-10,43E,Economy,1372.3,Paid,Checked-in
1162,4928,2025-02-20,38D,First,1267.09,Paid,Not Checked-in
3811,133,2025-04-07,4D,First,1450.37,Cancelled,Checked-in
7719,1131,2025-02-05,4D,Business,1230.26,Pending,Not Checked-in
8796,4349,2025-04-28,38F,Business,470.11,Cancelled,Not Checked-in
7298,1951,2025-01-24,32C,First,730.32,Pending,Not Checked-in
3501,2440,2025-05-01,41C,Business,983.52,Cancelled,Checked-in
8865,1331,2025-01-09,3B,Economy,1154.04,Paid,Checked-in
1605,3354,2025-03-18,2D,Economy,996.07,Cancelled,Checked-in
3977,4475,2025-04-23,15E,Economy,609.01,Cancelled,Checked-in
9556,1997,2025-04-05,47A,Business,739.48,Paid,Checked-in
9025,4912,2025-01-27,41D,Economy,793.14,Paid,Not Checked-in
8576,2487,2025-03-07,20A,Business,125.36,Pending,Not Checked-in
8859,669,2025-02-16,12E,First,84.21,Paid,Not Checked-in
7220,4057,2025-01-02,46F,Business,1492.87,Cancelled,Not Checked-in
4645,1505,2025-01-10,37D,First,1098.48,Cancelled,Checked-in
3672,220,2025-01-25,45D,Economy,503.81,Pending,Checked-in
756,3606,2025-01-01,39A,First,868.14,Cancelled,Not Checked-in
910,3907,2025-01-24,46D,Business,1130.61,Cancelled,Not Checked-in
5166,4903,2025-03-23,42E,First,944.67,Pending,Not Checked-in
6324,4493,2025-01-26,29F,First,690.12,Paid,Checked-in
7602,3698,2025-02-06,27B,Economy,1092.82,Cancelled,Not Checked-in
5992,899,2025-01-18,47C,Economy,1416.6,Paid,Not Checked-in
2185,1019,2025-01-12,25C,Economy,570.74,Pending,Checked-in
5788,4135,2025-02-17,23F,Business,787.09,Cancelled,Not Checked-in
3406,7,2025-02-05,34E,First,408.08,Paid,Not Checked-in
8438,2054,2025-02-03,28A,Business,433.9,Pending,Checked-in
7148,686,2025-01-12,28A,Economy,1018.7,Pending,Checked-in
1854,38,2025-04-26,2F,First,570.44,Paid,Not Checked-in
